created;text 
12/5/2021 16:11;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 1AM (KST):
1. #BTS – +50,146 🔥🔥😭
2.…"
12/5/2021 16:11;"RT @Jayecane: rt fast + which item you want 

maybe giving away, two pair of Vans, $400 Versace shades, #BTS BE deluxe Album, IPhone 11 max…"
12/5/2021 16:11;"RT @btsvotingorg: Thank you ARMY for joining the #BVOSpace. We hope you had fun voting with us! 

Let's continue to vote BTS and create mor…"
12/5/2021 16:11;"RT @btsvotingorg: Thank you ARMY for joining the #BVOSpace. We hope you had fun voting with us! 

Let's continue to vote BTS and create mor…"
12/5/2021 16:11;"@btsvotingorg ARMY GLOBAL VOTING PARTY

I vote for #bts  as Worldwide Fan’s Choice Top 10 at the #MAMAVOTE"
12/5/2021 16:11;"RT @Jayecane: rt fast + which item you want 

maybe giving away, two pair of Vans, $400 Versace shades, #BTS BE deluxe Album, IPhone 11 max…"
12/5/2021 16:11;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 1AM (KST):
1. #BTS – +50,146 🔥🔥😭
2.…"
12/5/2021 16:11;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 1AM (KST):
1. #BTS – +50,146 🔥🔥😭
2.…"
12/5/2021 16:11;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 1AM (KST):
1. #BTS – +50,146 🔥🔥😭
2.…"
12/5/2021 16:11;"RT @myHoonie02: #MAMA2021 #MAMAVOTE2021 

Free 30 VOTES FOR THE WINNER
This is One Day Poll Only!!!

‼️ RULES 
‼️ +FOLLOW
‼️ +RETWEET
‼️ +L…"
12/5/2021 16:11;June 22, 2021 | Daily Tweet for BTS JIN | Brand Reputation Project | #방탄소년단진 #진 #김석진 #방탄진 #JIN #ジン #BTSJIN #SEOKJIN #BTS @BTS_twt
12/5/2021 16:11;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 12AM (KST):
1. #BTS – +36,102 🔥
2.…"
12/5/2021 16:11;@snowflowergifts I vote #bts  for Worldwide Fan's Choice Top 10 at the #MAMAVOTE  @BTS_twt
12/5/2021 16:11;"RT @btsvotingorg: @btsvotingunite Don't stop on voting ARMY! Few more days left to vote. 🛸

#MAMAVOTE #bts"
12/5/2021 16:11;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 1AM (KST):
1. #BTS – +50,146 🔥🔥😭
2.…"
12/5/2021 16:11;I vote #MAMAVOTE #bts
12/5/2021 16:11;"RT @JeonSmhh: RT to vote! 🎆

I vote #bts for Worldwide Fans' Choice Top 10 #MAMAVOTE"
12/5/2021 16:11;"RT @btsbighiit_: Army!!! Do you like my BTS FANART? please voting okay 💜💜

#BTS #방탄소년단 #btsfanart #SuperTunaByJin #HAPPYJINDAY"
12/5/2021 16:11;"RT @btsvotingorg: EXTENDED MASS VOTING STARTS NOW! 💥

Voting has been reset. It means you can use your accounts again. Join us to protect t…"
12/5/2021 16:11;RT @GlobalBTSVoting: RT to vote #bts (@BTS_twt) on MAMA Worldwide Fans' Choice Top 10. #MAMAVOTE
12/5/2021 16:11;"RT @btsvotingorg: EXTENDED MASS VOTING STARTS NOW! 💥

Voting has been reset. It means you can use your accounts again. Join us to protect t…"
12/5/2021 16:11;RT @pjmsboiola: Eu voto pelo #bts (@BTS_twt) em Worldwide Fan's Choice Top 10 no #MAMAVOTE.
12/5/2021 16:11;@oldiesbts @BTS_twt I vote #BTS   (@BTS_twt) on MAMA Worldwide Fans' Choice Top 10. #MAMAVOTE
12/5/2021 16:11;"RT @kvotingmama21: MUBEAT GLOBAL CHOICE AWARDS
Male - 10 Tickets
-2,000 Likes and RTs
-Follow this account
Ends in 5 days
#bts 
#straykids…"
12/5/2021 16:11;"RT @twicefan01: Worldwide Fan's Choice Top 10 FINAL ROUND #MAMAVOTE #MAMA2021 

15 votes 

Like, Follow and Retweet 
#BTS #Straykids #SEVEN…"
12/5/2021 16:11;"RT @Min_Genius1994: Heaven on earth🤍

MAKNAE LINE HD WALLPAPERS

#BTS #BTSSoFiStadium
#방탄소년단 #BTSARMY #PTD_ON_STAGE #JIMIN #Jiminie #TAEHYU…"
12/5/2021 16:11;"RT @btsvotingorg: Thank you ARMY for joining the #BVOSpace. We hope you had fun voting with us! 

Let's continue to vote BTS and create mor…"
12/5/2021 16:11;"RT @Jayecane: rt fast + which item you want 

maybe giving away, two pair of Vans, $400 Versace shades, #BTS BE deluxe Album, IPhone 11 max…"
12/5/2021 16:11;"mi voto 

I vote #bts   for #MAMAVOTE    2021"
12/5/2021 16:11;"RT @btsvotingorg: EXTENDED MASS VOTING STARTS NOW! 💥

Voting has been reset. It means you can use your accounts again. Join us to protect t…"
12/5/2021 16:11;@Arab_Armys_Vote I vote #bts    for Worldwide Fan's Choice Top 10 at the #MAMAVOTE
12/5/2021 16:11;"RT @DIORlattae: Jin's BTS 'Super Tuna' Special Performance Video has passed 10M views on YouTube ! 🥳

#BTS #방탄소년단 #SUPERTUNA #슈퍼참치 @BTS_twt"
12/5/2021 16:11;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 1AM (KST):
1. #BTS – +50,146 🔥🔥😭
2.…"
12/5/2021 16:11;"RT @BTSdailyinfo: [#MMA2021] 211204 @BTS_twt 

Congratulations to BTS for winning 'Legendary Performance: IDOL 2018 stage' at the 2021 Melo…"
12/5/2021 16:11;"@btsvotingorg ARMY GLOBAL VOTING PARTY

I vote for #bts  as Worldwide Fan’s Choice Top 10 at the #MAMAVOTE"
12/5/2021 16:11;"RT @btsvotingorg: @btsvotingunite Don't stop on voting ARMY! Few more days left to vote. 🛸

#MAMAVOTE #bts"
12/5/2021 16:11;"RT @btsvotingorg: EXTENDED MASS VOTING STARTS NOW! 💥

Voting has been reset. It means you can use your accounts again. Join us to protect t…"
12/5/2021 16:11;"RT @if2renjun: GIVEAWAY vote MAMA 2021
🎁 : 10 vote
Rules

☑️1K LIKE MY PIN📌

#StrayKids #nctdream #Seventeen #enhypen #bts #txt #Treasure #…"
12/5/2021 16:11;"RT @Ddeonu_feels: MAMA 2021
Worldwide Fans' Choice Top 10 Voting Poll 5 accounts FREE VOTES for the winner
#LISA
#rose
#ITZY
#TWICE
#ENHYPE…"
12/5/2021 16:11;I vote #bts for #MAMAVOTE 2021
12/5/2021 16:11;"RT @btsvotingorg: @btsvotingunite Don't stop on voting ARMY! Few more days left to vote. 🛸

#MAMAVOTE #bts"
12/5/2021 16:11;RT @taeyadelune: Thank you every one for joining #BVOSpace! We appreciate everyone for going through the mass voting and the *extended* mas…
12/5/2021 16:11;"RT @btsvotingorg: 🛑🛰️| MASS VOTING STARTS NOW!

Let's increase our voting rate by voting together! Cast your votes now! 👨🏻‍🚀👩🏻‍🚀

🌐: ARMY G…"
12/5/2021 16:11;"RT @btsvotingorg: Thank you ARMY for joining the #BVOSpace. We hope you had fun voting with us! 

Let's continue to vote BTS and create mor…"
12/5/2021 16:11;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 1AM (KST):
1. #BTS – +50,146 🔥🔥😭
2.…"
12/5/2021 16:11;"RT @Jayecane: rt fast + which item you want 

maybe giving away, two pair of Vans, $400 Versace shades, #BTS BE deluxe Album, IPhone 11 max…"
12/5/2021 16:11;RT @GlobalBTSVoting: RT to vote #bts (@BTS_twt) on MAMA Worldwide Fans' Choice Top 10. #MAMAVOTE
12/5/2021 16:11;"RT @btsvotingorg: Thank you ARMY for joining the #BVOSpace. We hope you had fun voting with us! 

Let's continue to vote BTS and create mor…"
12/5/2021 16:11;"RT @jeonshanaya: 🔥[ MAMA 2021 FREE VOTES ]🔥
#MAMAVOTE #MAMAVOTE2021 
DAY 4
🎫 40 WWFC VOTES for the winner (20/group winners)

Rules: 
📌 5k…"
12/5/2021 16:11;"RT @jinsbabygirl04: Jin of BTS 'Super Tuna' Special Performance Video has surpassed 10M views on YouTube!!

#BTS #방탄소년단 #SUPERTUNA #슈퍼참치 @B…"
12/5/2021 16:11;Eu voto pelo #bts (@BTS_twt) em Worldwide Fan's Choice Top 10 no #MAMAVOTE.
12/5/2021 16:10;"RT @btsvotingorg: @btsvotingunite Don't stop on voting ARMY! Few more days left to vote. 🛸

#MAMAVOTE #bts"
12/5/2021 16:10;"RT @BTSNewsBrasil: 🎥 BTS Official no Instastory 

🔗:(https://t.co/Iirc6SEOMs)

@BTS_twt #BTS"
12/5/2021 16:10;RT @bangtanspace_: I vote for #bts as Worldwide Fan’s Choice Top 10 at the #MAMAVOTE
12/5/2021 16:10;"RT @BtsDjoker: ARMY GLOBAL VOTING PARTY

#bts  #MAMAVOTE  #BVOSPACE @BTS_twt"
12/5/2021 16:10;"RT @DIORlattae: Jin's BTS 'Super Tuna' Special Performance Video has passed 10M views on YouTube ! 🥳

#BTS #방탄소년단 #SUPERTUNA #슈퍼참치 @BTS_twt"
12/5/2021 16:10;"RT @nappynapkin: Super Tuna - Animal crossing MV version 🎣 (Please watch till the end~)
#BTS #JIN #SuperTuna #슈퍼참치 #acnh #animalcrossing  @…"
12/5/2021 16:10;RT @BTSVotingTroop: Vote #bts (@BTS_twt) on MAMA Worldwide Fans' Choice Top 10. #MAMAVOTE
12/5/2021 16:10;"RT @tatamic_is_baby: ARMY GLOBAL VOTING PARTY
#MAMAVOTE #bts"
12/5/2021 16:10;"RT @DIORlattae: Jin's BTS 'Super Tuna' Special Performance Video has passed 10M views on YouTube ! 🥳

#BTS #방탄소년단 #SUPERTUNA #슈퍼참치 @BTS_twt"
12/5/2021 16:10;RT @taekoofied: RT to vote #bts  for Worldwide Fans' Choice Top 10 #MAMAVOTE
12/5/2021 16:10;"RT @SDriveBabymochi: I vote #bts for Worldwide Fan
 Choice Top 10 #MAMAVOTE"
12/5/2021 16:10;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 1AM (KST):
1. #BTS – +50,146 🔥🔥😭
2.…"
12/5/2021 16:10;"@btsvotingorg ARMY GLOBAL VOTING PARTY

I vote for #bts  as Worldwide Fan’s Choice Top 10 at the #MAMAVOTE"
12/5/2021 16:10;"RT @btsvotingorg: @btsvotingunite Don't stop on voting ARMY! Few more days left to vote. 🛸

#MAMAVOTE #bts"
12/5/2021 16:10;RT @GlobalBTSVoting: RT to vote #bts (@BTS_twt) on MAMA Worldwide Fans' Choice Top 10. #MAMAVOTE
12/5/2021 16:10;"RT @btsvotingorg: @btsvotingunite Don't stop on voting ARMY! Few more days left to vote. 🛸

#MAMAVOTE #bts"
12/5/2021 16:10;RT @yoonminicart: @snowflowergifts I vote #bts  for Worldwide Fans' Choice Top 10 #MAMAVOTE
12/5/2021 16:10;@snowflowergifts I vote #bts for Worldwide Fans' Choice Top 10 #MAMAVOTE
12/5/2021 16:10;"RT @btsvotingorg: ARMY, make sure to RT our pinned tweet and be ready as well! 

WE NEED YOUR PARTICIPATION LATER. 👨🏽‍🚀👩🏼‍🚀

#MAMAVOTE #bts"
12/5/2021 16:10;"RT @btsvotingorg: Thank you ARMY for joining the #BVOSpace. We hope you had fun voting with us! 

Let's continue to vote BTS and create mor…"
12/5/2021 16:10;@GlobalBTSVoting @BTS_twt I vote #MAMAVOTE #bts @BTS_twt
12/5/2021 16:10;RT @BTSVotingTroop: Vote #bts (@BTS_twt) on MAMA Worldwide Fans' Choice Top 10. #MAMAVOTE
12/5/2021 16:10;RT @thesevensins07: @snowflowergifts I vote #bts for Worldwide Fans' Choice Top 10 #MAMAVOTE
12/5/2021 16:10;@not_alice_ok @BTS_twt I vote #bts for Worldwide Fans' Choice Top 10 #MAMAVOTE
12/5/2021 16:10;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 1AM (KST):
1. #BTS – +50,146 🔥🔥😭
2.…"
12/5/2021 16:10;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 1AM (KST):
1. #BTS – +50,146 🔥🔥😭
2.…"
12/5/2021 16:10;RT @prklvjjk: i vote #bts for #MAMAVOTE
12/5/2021 16:10;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 1AM (KST):
1. #BTS – +50,146 🔥🔥😭
2.…"
12/5/2021 16:10;"RT @siapaainihellow: @01Btsxarmy @BTS_twt DON'T TRUST THE GAP! KEEP VOTING AND CREATE MORE ACCOUNTS! GO GO GO ARMY FIGHTING 🔥🔥

I vote for…"
12/5/2021 16:10;"RT @twicefan01: Worldwide Fan's Choice Top 10 FINAL ROUND #MAMAVOTE #MAMA2021 

15 votes 

Like, Follow and Retweet 
#BTS #Straykids #SEVEN…"
12/5/2021 16:10;RT @nolasco_lai: @worldjiminssi I vote for #bts    as Worldwide Fan’s Choice Top 10 at the #MAMAVOTE
12/5/2021 16:10;"RT @btsvotingorg: Thank you ARMY for joining the #BVOSpace. We hope you had fun voting with us! 

Let's continue to vote BTS and create mor…"
12/5/2021 16:10;"RT @WORLDMUSICAWARD: Billboard Top 5 Year End World Albums 2021:
1️⃣ #BE - @BTS_twt 
2️⃣MAP OF THE SOUL: 7 - #BTS
3️⃣THE ALBUM - @BLACKPINK…"
12/5/2021 16:10;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 12AM (KST):
1. #BTS – +36,102 🔥
2.…"
12/5/2021 16:10;"RT @DIORlattae: Jin's BTS 'Super Tuna' Special Performance Video has passed 10M views on YouTube ! 🥳

#BTS #방탄소년단 #SUPERTUNA #슈퍼참치 @BTS_twt"
12/5/2021 16:10;"RT @btsvotingorg: Thank you ARMY for joining the #BVOSpace. We hope you had fun voting with us! 

Let's continue to vote BTS and create mor…"
12/5/2021 16:10;RT @BTSVotingTroop: Vote #bts (@BTS_twt) on MAMA Worldwide Fans' Choice Top 10. #MAMAVOTE
12/5/2021 16:10;"RT @Min_Genius1994: BTS LA press conference 

MAKNAE LINE HD WALLPAPERS

#JIMIN #Jiminie #Taehyung #BTSV #JUNGKOOK #JK #JJK #BTSJIMIN  #BTS…"
12/5/2021 16:10;"RT @btsvotingorg: @btsvotingunite Don't stop on voting ARMY! Few more days left to vote. 🛸

#MAMAVOTE #bts"
12/5/2021 16:10;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 1AM (KST):
1. #BTS – +50,146 🔥🔥😭
2.…"
12/5/2021 16:10;I vote #bts for #MAMAVOTE 2021
12/5/2021 16:10;"RT @unique_army_7: Maybe I'm 

I vote #MAMAVOTE #bts"
12/5/2021 16:10;RT @MoonlightTae95: @snowflowergifts I vote #bts for Worldwide Fans' Choice Top 10 #MAMAVOTE
12/5/2021 16:10;"@btsvotingorg ARMY GLOBAL VOTING PARTY

I vote for #bts  as Worldwide Fan’s Choice Top 10 at the #MAMAVOTE"
12/5/2021 16:10;"I vote for @BTS_twt 

#MAMAVOTE  #bts"
12/5/2021 16:10;"RT @Jayecane: rt fast + which item you want 

maybe giving away, two pair of Vans, $400 Versace shades, #BTS BE deluxe Album, IPhone 11 max…"
12/5/2021 16:10;@BTSVotingTroop @BTS_twt Vote #bts (@BTS_twt) on MAMA Worldwide Fans' Choice Top 10. #MAMAVOTE
12/5/2021 16:10;RT @bts_bighit: [#오늘의방탄] iHeartRadio Jingle Ball's Faves #BTS! Happy Jingle Ball (  ˃̶͈̀ ⁻̫ ˂̶͈́ )੭ु⁾⁾💜 #방탄소년단 #BTSARMY #KIISJingleBall htt…
12/5/2021 16:10;I vote for #bts as Worldwide Fan’s Choice Top 10 #MAMAVOTE
12/5/2021 16:10;"RT @btsvotingorg: Thank you ARMY for joining the #BVOSpace. We hope you had fun voting with us! 

Let's continue to vote BTS and create mor…"
12/5/2021 16:10;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 1AM (KST):
1. #BTS – +50,146 🔥🔥😭
2.…"
12/5/2021 16:10;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 1AM (KST):
1. #BTS – +50,146 🔥🔥😭
2.…"
12/5/2021 16:10;"RT @lalavtae: @btsvotingorg ARMY GLOBAL VOTING PARTY

I vote for #bts as Worldwide Fan’s Choice Top 10 at the #MAMAVOTE"
12/5/2021 16:10;"ARMY GLOBAL VOTING PARTY

I vote for #BTS as Worldwide Fan’s Choice Top 10 at the #MAMAVOTE"
12/5/2021 16:10;RT @taehyungiieei: @snowflowergifts I vote #bts  for Worldwide Fan's Choice Top 10 at the #MAMAVOTE  @BTS_twt
12/5/2021 16:10;"RT @Jayecane: rt fast + which item you want 

maybe giving away, two pair of Vans, $400 Versace shades, #BTS BE deluxe Album, IPhone 11 max…"
12/5/2021 16:10;RT @hejinseok: I vote for #bts as Worldwide Fan’s Choice Top 10 at the #MAMAVOTE
12/5/2021 16:10;I vote for #bts as Worldwide Fan’s Choice Top 10 at the #MAMAVOTE
12/5/2021 16:10;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 1AM (KST):
1. #BTS – +50,146 🔥🔥😭
2.…"
12/5/2021 16:10;RT @BTSVotingTroop: Vote #bts (@BTS_twt) on MAMA Worldwide Fans' Choice Top 10. #MAMAVOTE
12/5/2021 16:10;RT @swukooks: @fairychimtr I vote for #bts as Worldwide Fan’s Choice Top 10 at the #MAMAVOTE
12/5/2021 16:10;RT @vmiwn: I vote #bts  for Worldwide Fan's Choice at the 2021 MAMA #MAMAVOTE
12/5/2021 16:10;"RT @btsvotingorg: @btsvotingunite Don't stop on voting ARMY! Few more days left to vote. 🛸

#MAMAVOTE #bts"
12/5/2021 16:10;"RT @jeon_joonkuk: @btsvotingorg BVO my Indian ass is satisfied with this #SUPERTUNA edit ohhh😭😭😭😭🤌🏻
Keep voting my besties ♡

ARMY GLOBAL V…"
12/5/2021 16:10;RT @taeyadelune: Thank you every one for joining #BVOSpace! We appreciate everyone for going through the mass voting and the *extended* mas…
12/5/2021 16:10;"RT @btsvotingorg: @btsvotingunite Don't stop on voting ARMY! Few more days left to vote. 🛸

#MAMAVOTE #bts"
12/5/2021 16:10;"RT @nappynapkin: Super Tuna - Animal crossing MV version 🎣 (Please watch till the end~)
#BTS #JIN #SuperTuna #슈퍼참치 #acnh #animalcrossing  @…"
12/5/2021 16:10;"RT @btsvotingorg: Thank you ARMY for joining the #BVOSpace. We hope you had fun voting with us! 

Let's continue to vote BTS and create mor…"
12/5/2021 16:10;"RT @Jayecane: rt fast + which item you want 

maybe giving away, two pair of Vans, $400 Versace shades, #BTS BE deluxe Album, IPhone 11 max…"
12/5/2021 16:10;"RT @DIORlattae: Jin's BTS 'Super Tuna' Special Performance Video has passed 10M views on YouTube ! 🥳

#BTS #방탄소년단 #SUPERTUNA #슈퍼참치 @BTS_twt"
12/5/2021 16:10;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 1AM (KST):
1. #BTS – +50,146 🔥🔥😭
2.…"
12/5/2021 16:10;"RT @vkookssky: ARMY GLOBAL VOTING PARTY

I vote for #bts as Worldwide Fan’s Choice Top 10 at the #MAMAVOTE"
12/5/2021 16:10;"RT @btsvotingunite: [!] Worldwide Fans Choice Top 10 Finale (Website voting),

Added votes per hour, 1AM (KST):
1. #BTS – +50,146 🔥🔥😭
2.…"
